0.009898,-0.16907
0.029404,-0.14952
0.048964,-0.12508
0.065921,-0.097083
0.077598,-0.06755
0.081778,-0.038839
0.077178,-0.013212
0.063797,0.0076385
0.043063,0.022898
0.017703,0.032698
-0.0086894,0.037972
-0.032318,0.040196
-0.049911,0.041106
-0.059278,0.042391
-0.059587,0.045383
-0.051342,0.050748
-0.036152,0.05828
-0.016358,0.066848
0.0054291,0.074599
0.026787,0.079378
0.045821,0.079267
0.061315,0.073079
0.072701,0.060691
0.079923,0.043129
0.083267,0.022354
0.083251,0.00075993
0.080556,-0.019441
0.075999,-0.036676
0.070462,-0.050101
0.06479,-0.059356
0.059664,-0.064237
0.055552,-0.064561
0.05275,-0.060318
0.051485,-0.051939
0.052011,-0.040437
0.054583,-0.027262
0.059299,-0.013961
0.065835,-0.0018657
0.07326,0.00802
0.080088,0.014941
0.084601,0.01828
0.085338,0.017585
0.081561,0.012788
0.073516,0.0044726
0.062446,-0.0060184
0.050388,-0.016731
0.039817,-0.025434
0.033215,-0.030028
0.032607,-0.029021
0.03912,-0.022058
0.052642,-0.010385
0.071665,0.0030642
0.093373,0.014197
0.11406,0.018898
0.12979,0.014393
0.13723,0.00025576
0.13428,-0.021422
0.12052,-0.046797
0.097242,-0.071561
0.067228,-0.092133
0.034329,-0.10635
0.0029512,-0.11358
-0.022524,-0.11449
-0.038337,-0.11054
-0.04192,-0.10339
-0.032354,-0.094325
-0.01064,-0.083947
0.020285,-0.072268
0.055884,-0.059116
0.090747,-0.044603
0.11961,-0.029381
0.13842,-0.014576
0.14502,-0.0014958
0.13951,0.0087859
0.1239,0.015787
0.10158,0.019795
0.076529,0.021793
0.052454,0.023172
0.032251,0.025368
0.017704,0.029536
0.0095095,0.036322
0.0074633,0.045814
0.010693,0.057663
0.017855,0.071285
0.027305,0.085991
0.037249,0.10093
0.045906,0.11494
0.051684,0.12647
0.053405,0.13371
0.050531,0.1349
0.043318,0.12882
0.032832,0.11521
0.020796,0.095126
0.0092923,0.070828
0.00041972,0.045308
-0.0040167,0.021474
-0.0027025,0.0014141
0.0050768,-0.013979
0.019354,-0.024939
0.039395,-0.032444
0.063642,-0.037684
0.089769,-0.041553
0.1149,-0.044294
0.13594,-0.045415
0.15001,-0.043923
0.15478,-0.038773
0.14896,-0.029284
0.13254,-0.01539
0.10697,0.0023186
0.075019,0.022636
0.0404,0.043846
0.0071839,0.063957
-0.020816,0.081082
-0.040641,0.0938
-0.050639,0.1013
-0.050743,0.10323
-0.042508,0.099363
-0.028895,0.089297
-0.013791,0.072456
-0.0013055,0.048339
0.0050196,0.016941
0.0029329,-0.020865
-0.0080469,-0.063142
-0.02652,-0.10694
-0.049496,-0.1486
-0.073024,-0.18432
-0.092995,-0.21087
-0.10596,-0.22622
-0.10973,-0.22998
-0.1037,-0.22337
-0.088758,-0.20871
-0.066922,-0.1888
-0.040846,-0.16616
-0.013387,-0.14261
0.012699,-0.11906
0.034995,-0.09576
0.051632,-0.072593
0.061493,-0.049514
0.064349,-0.026777
0.060854,-0.0049605
0.052345,0.015161
0.040519,0.032768
0.027107,0.047095
0.01366,0.057516
0.0014806,0.063663
-0.0083835,0.065627
-0.015169,0.06413
-0.018467,0.060568
-0.018278,0.056815
-0.015017,0.054833
-0.0094336,0.056159
-0.0024832,0.06145
0.0048594,0.070159
0.011764,0.080445
0.017632,0.089375
0.022073,0.093502
0.024804,0.089732
0.025545,0.076209
0.024017,0.052873
0.020066,0.021493
0.013881,-0.014815
0.0061708,-0.052356
-0.0018308,-0.087681
-0.0085764,-0.11819
-0.012578,-0.14239
-0.012816,-0.15984
-0.0090359,-0.17084
-0.0018708,-0.17624
0.0072343,-0.1773
0.016244,-0.17575
0.022882,-0.17361
0.025059,-0.17304
0.02132,-0.17589
0.01117,-0.18342
-0.0047858,-0.19605
-0.024911,-0.21322
-0.046797,-0.23339
-0.067642,-0.25418
-0.084698,-0.27273
-0.095701,-0.28624
-0.09922,-0.29267
-0.094836,-0.29121
-0.083138,-0.28236
-0.065539,-0.26767
-0.04402,-0.24912
-0.020905,-0.22869
0.0012849,-0.208
0.01996,-0.18822
0.03267,-0.17008
0.037425,-0.15395
0.033014,-0.14004
0.019222,-0.12854
-0.003128,-0.11963
-0.03227,-0.11325
-0.065662,-0.10884
-0.10022,-0.10522
-0.13265,-0.10075
-0.15978,-0.093716
-0.17901,-0.082809
-0.18857,-0.06753
-0.1878,-0.048351
-0.17719,-0.026607
-0.15845,-0.0041863
-0.13426,0.016858
-0.10793,0.034683
-0.082954,0.047977
-0.062505,0.056229
-0.049059,0.059904
-0.044055,0.060423
-0.047689,0.059907
-0.058832,0.060672
-0.075142,0.064649
-0.093463,0.072906
-0.11045,0.085454
-0.1233,0.10138
-0.13028,0.11921
-0.13101,0.13732
-0.12637,0.1542
-0.11822,0.16849
-0.10901,0.17896
-0.10127,0.18444
-0.097122,0.18398
-0.097893,0.17695
-0.10396,0.16318
-0.11478,0.14296
-0.12913,0.11698
-0.14536,0.086381
-0.16168,0.052794
-0.17625,0.0184
-0.18727,-0.014116
-0.19308,-0.041779
-0.19237,-0.061676
-0.1846,-0.071435
-0.17019,-0.069788
-0.15068,-0.057119
-0.12848,-0.035696
-0.10634,-0.0093973
-0.086761,0.017079
-0.071483,0.039284
-0.061215,0.054053
-0.05571,0.060203
-0.054037,0.058641
-0.054904,0.051862
-0.056878,0.043044
-0.058487,0.035154
-0.058278,0.030354
-0.05498,0.029832
-0.047791,0.033906
-0.0367,0.042261
-0.022656,0.054207
-0.0074605,0.068942
0.0065841,0.085743
0.017171,0.10398
0.022478,0.12291
0.021549,0.14137
0.014466,0.15757
0.0023143,0.16912
-0.01307,0.17359
-0.029461,0.16912
-0.044602,0.15523
-0.056444,0.13325
-0.063229,0.10636
-0.063491,0.07914
-0.056118,0.056686
-0.040547,0.043568
-0.01705,0.042892
0.012994,0.055707
0.047009,0.080889
0.081436,0.11549
0.11229,0.15545
0.13599,0.19643
0.15016,0.23464
0.15416,0.26738
0.14915,0.29325
0.13762,0.31203
0.12256,0.32444
0.10675,0.33179
0.092153,0.3357
0.079854,0.33773
0.070221,0.33915
0.063267,0.34085
0.058906,0.34331
0.057009,0.34665
0.057292,0.35071
0.059173,0.35512
0.061722,0.3593
0.063763,0.36255
0.064132,0.36411
0.062013,0.3632
0.057249,0.3591
0.050508,0.35138
0.043215,0.34012
0.037289,0.32621
0.034751,0.31138
0.037328,0.29798
0.046147,0.28838
0.061541,0.28418
0.082977,0.28567
0.10908,0.29145
0.13775,0.2987
0.1664,0.30363
0.19222,0.30238
0.21263,0.2917
0.2256,0.26975
0.22995,0.23635
0.22555,0.193
0.21342,0.1424
0.19558,0.08786
0.17472,0.032688
0.15369,-0.020183
0.13506,-0.068289
0.12061,-0.10958
0.1112,-0.14236
0.10671,-0.16546
0.10627,-0.17846
0.10849,-0.18201
0.11183,-0.17794
0.11492,-0.16903
0.11675,-0.15852
0.11684,-0.14952
0.11514,-0.14426
0.11201,-0.14375
0.10794,-0.1477
0.10342,-0.15491
0.098698,-0.16389
0.093723,-0.17333
0.088215,-0.18237
0.081868,-0.19058
0.074559,-0.19774
0.066442,-0.20371
0.057916,-0.20818
0.049549,-0.21067
0.041993,-0.21054
0.035874,-0.20726
0.031625,-0.20071
0.029307,-0.19154
0.028505,-0.1812
0.028337,-0.17183
0.027585,-0.16576
0.024981,-0.16481
0.019592,-0.16961
0.01121,-0.17927
0.00056008,-0.19154
-0.010765,-0.20359
-0.020653,-0.21289
-0.026961,-0.21794
-0.02799,-0.21844
-0.022833,-0.21506
-0.011539,-0.20886
0.0048814,-0.20094
0.024528,-0.19217
0.044749,-0.18317
0.062419,-0.1744
0.07438,-0.16615
0.078033,-0.15868
0.071908,-0.15236
0.056072,-0.14776
0.032279,-0.14561
0.0038008,-0.14656
-0.025055,-0.15092
-0.049704,-0.1583
-0.066212,-0.16746
-0.072163,-0.17632
-0.06719,-0.18231
-0.052964,-0.18308
-0.032638,-0.17724
-0.0099971,-0.16475
0.011338,-0.14678
0.028436,-0.12511
0.039301,-0.10144
0.042931,-0.077111
0.039286,-0.053161
0.029165,-0.030659
0.013966,-0.010926
-0.0046378,0.0045706
-0.025023,0.014655
-0.045842,0.01895
-0.06607,0.018156
-0.084894,0.013906
-0.10154,0.0083178
-0.11516,0.0034758
-0.12491,0.0010545
-0.13016,0.0021249
-0.13081,0.0070834
-0.12754,0.015648
-0.12177,0.026915
-0.11544,0.039485
-0.11045,0.051651
-0.1082,0.061633
-0.10912,0.06785
-0.11262,0.069188
-0.11724,0.06521
-0.12109,0.056231
-0.12229,0.043283
-0.11939,0.02798
-0.11167,0.012297
-0.099213,-0.001731
-0.082914,-0.012363
-0.064322,-0.018457
-0.045435,-0.019606
-0.028397,-0.016086
-0.015145,-0.0086936
-0.0070349,0.0014424
-0.0045496,0.013014
-0.0072126,0.024695
-0.013759,0.035303
-0.022509,0.043945
-0.031781,0.050107
-0.040195,0.053727
-0.046813,0.055231
-0.051174,0.055452
-0.053264,0.055398
-0.053432,0.055913
-0.052212,0.057373
-0.050106,0.059562
-0.047407,0.061743
-0.044169,0.062872
-0.040302,0.061848
-0.035702,0.057714
-0.03033,0.049827
-0.024248,0.038009
-0.017632,0.022694
-0.010785,0.0050645
-0.0041414,-0.012945
0.0017572,-0.028877
0.0062979,-0.040243
0.008892,-0.045133
0.0091473,-0.042729
0.0071027,-0.03353
0.0034167,-0.019251
-0.00063704,-0.0024443
-0.0034518,0.01407
-0.0035715,0.027822
-0.00018309,0.037209
0.0065717,0.041712
0.015552,0.041762
0.024814,0.038326
0.031989,0.032412
0.034757,0.024682
0.031358,0.015279
0.021036,0.0039163
0.0043144,-0.0098242
-0.016963,-0.026137
-0.039838,-0.044705
-0.060666,-0.064563
-0.075716,-0.084121
-0.081863,-0.10136
-0.077249,-0.11421
-0.06174,-0.12104
-0.037076,-0.12122
-0.0066634,-0.11542
0.02494,-0.10565
0.052784,-0.094914
0.072413,-0.086552
0.080707,-0.083583
0.076444,-0.088131
0.060442,-0.10098
0.035251,-0.12123
0.0045601,-0.14613
-0.027476,-0.17131
-0.056885,-0.19159
-0.080408,-0.20214
-0.095847,-0.19977
-0.10216,-0.1837
-0.09935,-0.15569
-0.088206,-0.11951
-0.070125,-0.079927
-0.047016,-0.04163
-0.021295,-0.0084188
0.0041508,0.017244
0.026156,0.034284
0.041676,0.042769
0.048328,0.043491
0.044914,0.037476
0.031761,0.025603
0.010771,0.0084884
-0.014785,-0.013261
-0.040693,-0.038568
-0.062389,-0.065454
-0.075679,-0.090976
-0.077485,-0.11172
-0.066473,-0.12476
-0.043358,-0.12862
-0.010799,-0.12391
0.027099,-0.11311
0.065497,-0.099916
0.0996,-0.088063
0.12535,-0.080439
0.13998,-0.078544
0.14233,-0.08247
0.1329,-0.091213
0.11366,-0.10315
0.087667,-0.11651
0.058616,-0.12973
0.030328,-0.14159
0.006266,-0.15116
-0.010872,-0.15764
-0.019435,-0.16028
-0.018981,-0.15837
-0.010301,-0.1515
0.0047122,-0.13978
0.023363,-0.12421
0.042575,-0.10666
0.05936,-0.089724
0.071263,-0.076211
0.076709,-0.068451
0.075204,-0.067628
0.067354,-0.07335
0.054701,-0.083607
0.039425,-0.095197
0.023983,-0.10451
0.010733,-0.10848
0.0015912,-0.1054
-0.0022337,-0.095305
-0.0003778,-0.079811
0.0066824,-0.061547
0.017736,-0.043346
0.030996,-0.027551
0.044321,-0.015575
0.055528,-0.0077917
0.062774,-0.003715
0.064906,-0.0024001
0.061663,-0.002907
0.05368,-0.0046105
0.042344,-0.0071995
0.029553,-0.010399
0.017428,-0.013632
0.0080048,-0.015847
0.0029184,-0.015622
0.003128,-0.011457
0.0087276,-0.0021174
0.018907,0.013052
0.032086,0.033844
0.046192,0.05896
0.059001,0.08592
0.068504,0.11128
0.073219,0.13125
0.072437,0.14253
0.06632,0.14322
0.055845,0.13337
0.042604,0.11508
0.028501,0.092096
0.015437,0.068951
0.0050271,0.049977
-0.0015887,0.038365
-0.0038415,0.035509
-0.0017667,0.040762
0.0040009,0.051649
0.012273,0.064463
0.021418,0.075067
0.029543,0.079689
0.034743,0.075594
0.035383,0.061563
0.030368,0.038149
0.019319,0.0076108
0.0026214,-0.026459
-0.018695,-0.059768
-0.04321,-0.088075
-0.069405,-0.10794
-0.095861,-0.11724
-0.1213,-0.11537
-0.14445,-0.10288
-0.16389,-0.081013
-0.17802,-0.05122
-0.18531,-0.015023
-0.1847,0.025819
-0.17599,0.069063
-0.15997,0.11191
-0.13838,0.15124
-0.11367,0.18411
-0.088741,0.20833
-0.066704,0.2229
-0.050441,0.22827
-0.042159,0.22628
-0.042936,0.21982
-0.05247,0.21233
-0.069144,0.20704
-0.090359,0.20637
-0.11297,0.21137
-0.13367,0.22155
-0.14933,0.23498
-0.15734,0.24876
-0.156,0.25988
-0.1449,0.26618
-0.12526,0.267
-0.099864,0.26319
-0.072704,0.25663
-0.048256,0.24935
-0.030566,0.24278
-0.022424,0.23737
-0.024834,0.23275
-0.036896,0.22816
-0.056056,0.22312
-0.078632,0.21791
-0.10042,0.21379
-0.11732,0.21274
-0.12589,0.21698
-0.12386,0.22833
-0.11047,0.2477
-0.086544,0.27489
-0.054318,0.30862
-0.01704,0.34668
0.02151,0.38618
0.057504,0.42374
0.087521,0.45578
0.10896,0.47897
0.12039,0.49089
0.12177,0.49069
0.11439,0.4793
0.10063,0.45933
0.08352,0.43432
0.066231,0.40791
0.051673,0.38294
0.042179,0.36088
0.039282,0.34156
0.043555,0.32351
0.054527,0.30469
0.070706,0.28321
0.089738,0.25795
0.10872,0.22873
0.12461,0.19619
0.13466,0.16146
0.13678,0.12569
0.12974,0.089498
0.1134,0.052731
0.088786,0.014534
0.058095,-0.026083
0.024459,-0.069519
-0.0084579,-0.11504
-0.037003,-0.16065
-0.058086,-0.20345
-0.069619,-0.24027
-0.070798,-0.26832
-0.06219,-0.28574
-0.045617,-0.29196
-0.02387,-0.28781
-0.00025542,-0.27558
0.021917,-0.2586
0.039853,-0.24065
0.051705,-0.22504
0.056861,-0.21371
0.056,-0.2069
0.050862,-0.20335
0.043809,-0.20123
0.037302,-0.19908
0.033491,-0.19644
0.033977,-0.19368
0.039689,-0.19154
0.050797,-0.19058
0.066615,-0.19096
0.08555,-0.19254
0.1052,-0.19494
0.12265,-0.19774
0.13503,-0.20049
0.14003,-0.20281
0.13644,-0.20446
0.12439,-0.20549
0.10532,-0.20626
0.0818,-0.20735
0.057065,-0.20926
0.034484,-0.212
0.016947,-0.21486
0.0063434,-0.21633
0.0032505,-0.2144
0.0069507,-0.20702
0.01575,-0.19263
0.027461,-0.17074
0.039844,-0.14225
0.050853,-0.10966
0.058695,-0.076881
0.061831,-0.048651
0.059093,-0.029592
0.049965,-0.023117
0.034904,-0.030518
0.015497,-0.05048
-0.0056853,-0.079152
-0.025532,-0.11079
-0.040986,-0.13887
-0.049602,-0.1575
-0.049946,-0.16271
-0.04178,-0.15323
-0.026025,-0.13062
-0.0045371,-0.098605
0.020205,-0.062107
0.045423,-0.02613
0.068289,0.0050484
0.08611,0.028285
0.096527,0.041637
0.097806,0.044258
0.089196,0.036317
0.071219,0.018968
0.045736,-0.0056799
0.015711,-0.03472
-0.015266,-0.064786
-0.043576,-0.092499
-0.066129,-0.11489
-0.080763,-0.12968
-0.086445,-0.13546
-0.083281,-0.13165
-0.072403,-0.1186
-0.055779,-0.097526
-0.036013,-0.070496
-0.016128,-0.040347
0.00072473,-0.010375
0.011701,0.016181
0.014774,0.036805
0.0091796,0.050259
-0.0043411,0.056812
-0.0236,0.058026
-0.045277,0.056195
-0.065422,0.053683
-0.080067,0.052399
-0.085894,0.053492
-0.080882,0.057234
-0.064822,0.062964
-0.039525,0.069123
-0.008606,0.073435
0.023157,0.073298
0.050726,0.066274
0.069738,0.050573
0.077266,0.025409
0.072296,-0.0087572
0.055859,-0.050076
0.030789,-0.095352
0.0010994,-0.14044
-0.028856,-0.18101
-0.055231,-0.21362
-0.075274,-0.23649
-0.087534,-0.24979
-0.09176,-0.2552
-0.088638,-0.25483
-0.079514,-0.25031
-0.066143,-0.24226
-0.050428,-0.23032
-0.034192,-0.21364
-0.019012,-0.19154
-0.0061703,-0.16403
0.0033255,-0.13214
0.0087139,-0.097875
0.0094916,-0.063955
0.0054838,-0.033426
-0.003034,-0.0092233
-0.015196,0.0062559
-0.029469,0.011606
-0.043745,0.0068445
-0.055665,-0.0063082
-0.06309,-0.024472
-0.064564,-0.043065
-0.059585,-0.057136
-0.048656,-0.062432
-0.033166,-0.056431
-0.015195,-0.039009
0.0027567,-0.012522
0.018088,0.01875
0.028477,0.049611
0.03228,0.075107
0.028876,0.091567
0.018874,0.097295
0.0040612,0.092783
-0.012921,0.080439
-0.029122,0.063915
-0.041889,0.047236
-0.049379,0.033943
-0.050851,0.026458
-0.046677,0.02581
-0.038117,0.031746
-0.026959,0.043101
-0.015145,0.058187
-0.0044521,0.075032
0.0037709,0.091468
0.0087988,0.10522
0.01061,0.1142
0.0098081,0.11689
0.0073933,0.11276
0.0044869,0.10229
0.0021107,0.086718
0.0010972,0.067588
0.0021081,0.046416
0.0056826,0.024643
0.012244,0.0038315
0.022046,-0.014078
0.03509,-0.026674
0.051018,-0.03129
0.069018,-0.025594
0.087733,-0.0084298
0.10524,0.019364
0.11915,0.054557
0.12695,0.091893
0.1265,0.12525
0.11662,0.14923
0.097585,0.1606
0.071173,0.15899
0.040424,0.14667
0.0090522,0.12764
-0.019244,0.10623
-0.041406,0.086023
-0.05547,0.069058
-0.060768,0.055734
-0.057852,0.045205
-0.048191,0.036091
-0.033829,0.027199
-0.017122,0.018024
-0.00057135,0.0088711
0.013357,0.00054904
0.02254,-0.0062361
0.025591,-0.01145
0.022201,-0.015925
0.013256,-0.021089
0.00066507,-0.028461
-0.013081,-0.03924
-0.025465,-0.054108
-0.034424,-0.073122
-0.038608,-0.095544
-0.037408,-0.11967
-0.030882,-0.14286
-0.019685,-0.16191
-0.0050271,-0.17367
0.011383,-0.17571
0.027493,-0.16704
0.041166,-0.14856
0.05052,-0.12338
0.054268,-0.096608
0.051969,-0.074389
0.044096,-0.06245
0.031905,-0.064456
0.017137,-0.080874
0.0016765,-0.10875
-0.012744,-0.14246
-0.02472,-0.17515
-0.033242,-0.20031
-0.037695,-0.21319
-0.037862,-0.21168
-0.03395,-0.19649
-0.026643,-0.17077
-0.017113,-0.13908
-0.0069529,-0.10629
0.0020429,-0.076506
0.0082326,-0.052507
0.01053,-0.035671
0.0087111,-0.02623
0.0034614,-0.023637
-0.0038793,-0.026827
-0.011793,-0.034332
-0.019067,-0.044293
-0.025078,-0.05452
-0.029804,-0.06264
-0.033582,-0.066398
-0.036799,-0.064078
-0.039643,-0.054952
-0.041999,-0.039607
-0.043483,-0.019999
-0.043548,0.00081314
-0.041652,0.019195
-0.037464,0.031597
-0.03107,0.035215
-0.023081,0.028514
-0.014584,0.011527
-0.0069178,-0.014104
-0.0013895,-0.045363
0.00097201,-0.078326
-0.00044455,-0.10882
-0.0057775,-0.13312
-0.014666,-0.14852
-0.026244,-0.15359
-0.039189,-0.14817
-0.051867,-0.13316
-0.062582,-0.11018
-0.069884,-0.081292
-0.072909,-0.048725
-0.071641,-0.014614
-0.067027,0.019152
-0.060831,0.050993
-0.055244,0.079623
-0.052322,0.10398
-0.053437,0.1232
-0.058906,0.13659
-0.067906,0.14373
-0.07868,0.14463
-0.088913,0.13989
-0.096191,0.13072
-0.09844,0.11886
-0.094297,0.10619
-0.083363,0.094362
-0.066281,0.08446
-0.04466,0.076921
-0.020852,0.071714
0.0023708,0.068656
0.022219,0.067695
0.03633,0.069023
0.043193,0.073049
0.042415,0.080309
0.034752,0.091373
0.021855,0.10674
0.0058521,0.12673
-0.011105,0.15128
-0.027177,0.17991
-0.041005,0.21166
-0.051732,0.2451
-0.058963,0.2785
-0.062726,0.30991
-0.063397,0.33739
-0.061605,0.35923
-0.058125,0.3742
-0.053819,0.38161
-0.049631,0.38136
-0.046569,0.37376
-0.04562,0.35939
-0.047527,0.33902
-0.052465,0.31372
-0.059744,0.2849
-0.067715,0.25448
-0.07402,0.22479
-0.076124,0.19845
-0.071952,0.17814
-0.060399,0.16623
-0.041571,0.16454
-0.016764,0.17399
0.011775,0.19428
0.041221,0.22367
0.068587,0.25892
0.09113,0.29546
0.10671,0.32795
0.11408,0.35109
0.11317,0.36071
0.10516,0.3546
0.092366,0.33292
0.077954,0.29798
0.065357,0.25352
0.057673,0.20379
0.05707,0.15287
0.064379,0.10428
0.078933,0.060918
0.098725,0.025061
0.12082,-0.0017587
0.14198,-0.019031
0.15923,-0.027559
0.17038,-0.029483
0.1742,-0.027868
0.1705,-0.02598
0.15994,-0.02658
0.14389,-0.031545
0.1241,-0.041848
0.10243,-0.057724
0.080572,-0.078759
0.059871,-0.10386
0.041333,-0.13123
0.025671,-0.15843
0.013389,-0.18272
0.0048474,-0.20143
0.00028313,-0.2124
-0.00021968,-0.21441
0.0032267,-0.20753
0.010288,-0.1933
0.020429,-0.17468
0.032981,-0.15543
0.047201,-0.13924
0.062268,-0.12881
0.077198,-0.12523
0.090757,-0.12799
0.10152,-0.13537
0.10818,-0.14508
0.10997,-0.1548
0.10699,-0.16261
0.10027,-0.16715
0.091493,-0.1678
0.082538,-0.16459
0.075117,-0.15822
0.070422,-0.14982
0.068906,-0.14069
0.07019,-0.13196
0.073167,-0.1243
0.076308,-0.11789
0.078096,-0.11262
0.077417,-0.1085
0.073774,-0.10589
0.067317,-0.10563
0.05874,-0.10875
0.049106,-0.11608
0.039649,-0.12771
0.031603,-0.1426
0.026078,-0.15856
0.023963,-0.17257
0.025821,-0.18161
0.031765,-0.18349
0.041354,-0.1776
0.053544,-0.1651
0.066724,-0.14864
0.078869,-0.13174
0.087813,-0.11794
0.09163,-0.10996
0.089013,-0.10902
0.079565,-0.11448
0.063924,-0.12401
0.043728,-0.1343
0.021426,-0.14202
-2.9743e-05,-0.14471
-0.01756,-0.14119
-0.028397,-0.13151
-0.030534,-0.1165
-0.023104,-0.097343
-0.0065833,-0.075357
0.017215,-0.052015
0.045367,-0.029095
0.074236,-0.0087027
0.1,0.0070125
0.11925,0.016412
0.12948,0.018919
0.12952,0.015243
0.11975,0.0070644
0.10203,-0.0036859
0.079496,-0.015618
0.055971,-0.028265
0.035223,-0.041848
0.02022,-0.056578
0.012535,-0.071962
0.012066,-0.086513
0.017107,-0.098038
0.024751,-0.10432
0.031517,-0.10384
0.03406,-0.096244
0.029806,-0.082386
0.01741,-0.064144
-0.0030109,-0.044032
-0.029885,-0.024791
-0.060423,-0.0089532
-0.091099,0.0016212
-0.11826,0.0061708
-0.13872,0.0053158
-0.15032,0.001021
-0.15215,-0.0038302
-0.14465,-0.0061359
-0.12946,-0.0032939
-0.1091,0.0062804
-0.086459,0.022892
-0.064435,0.045504
-0.045553,0.071811
-0.03178,0.098485
-0.024394,0.12162
-0.023925,0.13743
-0.030155,0.14301
-0.042202,0.13695
-0.058714,0.11966
-0.078128,0.093177
-0.098916,0.060757
-0.11973,0.026339
-0.13944,-0.0059605
-0.15708,-0.032395
-0.17184,-0.050177
-0.18314,-0.057966
-0.1908,-0.05605
-0.19515,-0.046099
-0.19698,-0.030625
-0.19749,-0.012405
-0.198,0.0059203
-0.19977,0.022049
-0.20376,0.034195
-0.21044,0.041367
-0.21966,0.043728
-0.23056,0.042751
-0.24165,0.040934
-0.25095,0.041048
